timestamp[ns],x[rad/s],y[rad/s],z[rad/s]
865551849260281,0.24141455,-0.51395696,-0.33639005
865551851261614,0.3409856,-0.754027,-0.53858644
865551853258014,0.43994576,-0.40522295,-0.7322307
865551855259347,0.47843027,-0.060084093,-0.8434082
865551857260647,0.32999003,0.55750066,-0.9979571
865551859261980,0.18521495,0.83849865,-0.903273
865551861263313,0.15344997,1.167755,-0.78781945
865551863264646,0.15589342,2.0083055,-0.59478605
865551865265612,0.14795218,1.9319475,-0.52698
865551867266978,0.110689394,1.6698862,-0.5520255
865551869271011,0.036163833,0.5465051,-0.6186098
865551871272477,0.02394653,-0.45470303,-0.54102993
865551873273810,0.023335664,-0.88780653,-0.45917398
865551875279310,-0.052411627,-1.1260439,-0.2759144
865551877282176,-0.18863459,-0.9269019,-0.09082222
865551879287509,-0.23506033,-0.65873206,-4.1416663E-4
865551881288842,-0.327301,-0.14071831,0.18895406
865551883290208,-0.37006155,0.35896945,0.34961164
865551885289908,-0.4116004,0.49763587,0.38931787
865551887291241,-0.47635213,0.38218233,0.40214604
865551889288074,-0.53438425,0.31498715,0.3899287
865551891289107,-0.5362169,0.13722537,0.39115044
865551893290440,-0.45252836,0.004667621,0.36793756
865551895291806,-0.35112473,-0.03992554,0.23354723
865551897293439,-0.2973686,-0.13705312,0.14191744
865551899294772,-0.2216213,-0.6483474,0.019744387
865551901296138,-0.108611226,-0.95316905,-0.019350989
865551903302871,-0.050579034,-1.0319707,-0.016907528
865551905304204,0.07403748,-0.912852,-0.037066083
865551907305270,0.1827715,-0.3435256,-0.10548299
865551909306603,0.23652764,-0.09612515,-0.15190876
865551911307969,0.3336552,0.18365113,-0.19711278
865551913309269,0.37947008,0.11523423,-0.19650191
865551915310602,0.44055665,-0.23784588,-0.19222586
865551917313202,0.46010432,-0.5017397,-0.24964719
865551919314568,0.44849786,-0.58298475,-0.2832448
865551921315901,0.36236587,-0.34413645,-0.3058468
865551923317234,0.22431034,-0.061305825,-0.24537112
865551925319167,0.1455087,-0.09795774,-0.18306288
865551927320500,-0.002320677,-0.34230384,-0.05294858
865551929316866,-0.14037623,-0.42110547,0.05517457
865551931318099,-0.16664343,-0.4345445,0.12298062
865551933319432,-0.17275208,0.057202034,0.28547075
865551935316598,-0.15503699,0.6045373,0.42841324
865551937316131,-0.12999152,0.7242669,0.48522368
865551939313464,-0.055465955,1.0706275,0.54936457
865551941314830,0.020892203,0.90080696,0.5713557
865551943316530,0.055711523,0.6955562,0.5939577
865551945317863,0.08991998,0.17876422,0.6122837
865551947319229,0.13940005,-0.20608088,0.6086185
865551949320562,0.18154976,-0.26289135,0.58479476
865551951322195,0.27867734,-0.104066394,0.4742281
865551953323561,0.3147184,0.044373862,0.2873034
865551955324894,0.30127937,0.0840801,0.1883432
865551957326194,0.27134696,0.12745154,0.018522656
865551959330327,0.2548536,0.40844956,-0.09876347
865551961331660,0.22736466,0.38890186,-0.15374134
865551963327926,0.1772737,0.08346924,-0.25575584
865551965329226,0.109467655,-0.071079664,-0.40663955
865551967330859,0.07831354,-0.17187244,-0.48177597
865551969332192,0.062431037,-0.25556096,-0.55752325
865551971334292,0.019670472,0.3797389,-0.572184
865551973335825,0.0037879753,0.6259176,-0.5459168
865551975336858,-0.035918266,0.94662184,-0.44390234
865551977337291,-0.04019432,0.64546525,-0.35899207
865551979338624,-0.038361724,0.44387972,-0.31623152
865551981339957,0.022113934,-0.10895331,-0.25575584
865551983341323,0.119241506,-0.21768734,-0.2563667
865551985342056,0.11435458,-0.035649486,-0.29057518
865551987343389,0.05326806,0.26428533,-0.3058468
865551989344755,-0.00842933,0.6491304,-0.18856066
865551991346788,7.336491E-4,0.8403313,-0.10975905
865551993348121,0.011118359,0.90080696,0.022798711
865551995353854,0.015394415,0.43654934,0.06311582
865551997355487,0.016616147,0.122564614,0.053341977
865551999356820,0.06059844,-0.31053886,0.05517457
865552001358153,0.09541776,-0.1743159,0.15902166
865552003359086,0.10824593,-0.027097372,0.23599067
865552005360419,0.12718275,0.26978314,0.35755286
865552007361452,0.14856303,0.13417105,0.40336776
865552009362785,0.15833688,-0.10773158,0.4027569
865552011364151,0.18216063,-0.48035938,0.38198748
865552013365484,0.1827715,-0.58298475,0.3832092
865552015366817,0.19682139,-0.40705556,0.38626352
865552017368217,0.17238678,0.13600364,0.34777904
865552019372917,0.08258959,0.6564608,0.26225787
865552021374017,0.04838114,0.70410836,0.22743857
865552023375050,-0.0017098119,0.64180005,0.1742933
865552025376450,-0.019424904,0.41700163,0.12542407
865552027377783,-0.057909418,-0.37406883,0.008748812
865552029379149,-0.0493573,-0.99104273,-0.121976346
865552031379782,-0.0212575,-0.9348431,-0.18245201
865552033380982,0.05693325,-0.44065315,-0.23926248
865552035382648,0.1650564,0.2966612,-0.29240775
865552037383981,0.22980812,0.81100976,-0.4164134
865552039385314,0.23958196,0.59659606,-0.46894783
865552041386680,0.25851876,0.10484952,-0.46894783
865552043388013,0.26401657,-0.14316177,-0.43473935
865552045389346,0.2878403,-0.1339988,-0.33944437
865552047390679,0.23836023,-0.008160549,-0.27652526
865552049392012,0.166889,0.12439721,-0.23987333
865552051392445,0.13084795,0.03215656,-0.23498642
865552053393811,0.07037228,-0.07596659,-0.20810835
865552055390777,0.012340089,-0.057640634,-0.18000855
865552057392443,-0.11044382,0.11340164,-0.058446366
865552059393809,-0.18924543,0.10118433,0.1125959
865552061395142,-0.21062574,0.029713096,0.18223454
865552063396508,-0.2478885,0.059645493,0.25492752
865552065397874,-0.23872553,-0.24334368,0.279973
865552067399507,-0.21123658,-0.3673493,0.2775295
865552069400840,-0.18741284,-0.5170113,0.23476896
865552071402640,-0.2216213,-0.5084592,0.19811703
865552073403973,-0.22467563,-0.47180727,0.21033433
865552075407473,-0.18924543,-0.046034195,0.24393193
865552077408806,-0.15870218,0.24351592,0.21705386
865552079404006,-0.16236737,0.2319095,0.19323012
865552081405606,-0.12388286,0.12684067,0.13092186
865552083407272,-0.038361724,-0.005106223,0.078387454
865552085408605,0.030055182,-0.028319102,0.04723332
865552087409971,0.11496545,-0.09917948,-0.057224635
865552089417171,0.1491739,-0.30320847,-0.1720673
865552091418504,0.17360853,-0.31970182,-0.21788219
865552093420737,0.15528256,-0.21402214,-0.2441494
865552095422070,0.12901536,-0.5212874,-0.18672808
865552097423103,0.14184353,-0.47363988,-0.15557395
865552099424469,0.17788456,-0.17187244,-0.17328903
865552101425802,0.2194234,0.46648175,-0.2545341
865552103426802,0.21148217,0.50863147,-0.29546207
865552105427835,0.20842783,0.36996502,-0.3620464
865552107430068,0.15222822,-0.06436016,-0.43473935
865552109431401,0.111911125,-0.3117606,-0.43962628
865552111432967,0.05021373,-0.6459039,-0.38953534
865552113434300,0.05021373,-0.48280287,-0.30890113
865552115435633,0.06120931,-0.3093171,-0.28813168
865552117436666,0.058154985,0.022382714,-0.30095986
865552119437732,0.037385564,0.17082296,-0.31134456
865552121439065,-0.026755286,0.14822094,-0.25086892
865552123440431,-0.06218547,-0.06863621,-0.09082222
865552125441764,-0.11349815,-0.10712072,-0.015685799
865552127443097,-0.18558024,-0.17981368,0.12420235
865552129444463,-0.25216457,-0.13766399,0.23476896
865552131445329,-0.27232313,-0.1779811,0.2689774
865552133446662,-0.27904263,-0.26777828,0.3239553
865552135448595,-0.26743618,-0.22318512,0.34716815
865552137449928,-0.2570515,-0.119948894,0.36121804
865552139451061,-0.24055812,0.09813,0.388707
865552141452394,-0.21734525,0.31865233,0.3954265
865552143453394,-0.2075714,0.30643505,0.38443094
865552145454727,-0.16358909,0.33636746,0.37099192
865552147456060,-0.09944825,0.2038097,0.3380052
865552149451526,-0.024311827,0.2911634,0.26958826
865552151452892,0.008674897,0.26978314,0.20972349
865552153457925,0.0966395,0.40295175,0.07777659
865552155459258,0.15772602,0.45915136,0.008137947
865552157463258,0.27440128,0.41944513,-0.14091317
865552159464591,0.2878403,0.06697588,-0.26797315
865552161465924,0.30189022,-0.22807203,-0.29424036
865552163467624,0.37519404,-0.52861774,-0.3107337
865552165470290,0.49309105,-0.68683183,-0.3791506
865552167470756,0.52974296,-0.5780978,-0.4341285
865552169472122,0.5046975,-0.3942274,-0.48238683
865552171473455,0.45582825,-0.019766988,-0.36937678
865552173474788,0.4466653,0.16288172,-0.25209066
865552175476154,0.40023953,0.41272563,-0.044396464
865552177477487,0.29028377,0.34919563,0.057007167
865552179481053,0.21820168,0.3039916,0.07288966
865552181482353,0.055711523,0.13417105,0.11931542
865552183490286,-0.070737585,-0.14499436,0.26286873
865552185491619,-0.1354893,-0.22685032,0.325177
865552187494652,-0.26499274,-0.42843586,0.41069815
865552189495985,-0.29920116,-0.4040012,0.4216937
865552191497318,-0.30286637,-0.34535816,0.41375247
865552193498684,-0.30836415,-0.1743159,0.37221363
865552195496950,-0.34929216,-0.09734688,0.3447247
865552197498283,-0.37189415,0.1720447,0.35633114
865552199499849,-0.37006155,0.741982,0.3899287
865552201501182,-0.25949493,1.1427096,0.3935939
865552203502848,-0.2057388,1.2245655,0.3392269
865552205504214,-0.09883739,0.64546525,0.15352388
865552207505514,0.023335664,-0.055197176,0.0038618902
865552209506847,0.119241506,-0.25922617,-0.054170307
865552211508180,0.27684474,-0.31420404,-0.0999852
865552213504946,0.37702665,-0.7729638,-0.14335662
865552215506279,0.43322626,-0.6489582,-0.20444316
865552217505279,0.53157556,-0.43393362,-0.35166168
865552219506612,0.55967534,-0.37162536,-0.45367616
865552221507978,0.54623634,-0.49379843,-0.46161744
865552223509311,0.5352407,-0.44615093,-0.40663955
865552225509644,0.44544354,-0.056418903,-0.37609628
865552227512077,0.33854213,0.23618555,-0.37487456
865552229513410,-0.00965106,1.0926187,-0.29851642
865552231514676,-0.15381525,1.476242,-0.2160496
865552233516042,-0.43725675,1.7444118,1.966986E-4
865552235517375,-0.5869187,1.0816231,0.24026674
865552237518675,-0.61074245,0.61431116,0.3355617
865552239517841,-0.576534,-0.20241569,0.45773476
865552241519241,-0.46657827,-0.34841248,0.5536406
865552243513641,-0.40182653,-0.23906761,0.6190032
865552245515007,-0.2356712,-0.024043046,0.7277372
865552247514673,-0.07990056,0.010165408,0.7008591
865552249522473,0.06853969,-0.151103,0.6397726
865552251523539,0.13084795,-0.23540242,0.62633353
865552253524872,0.25729707,-0.3600189,0.59701204
865552255527472,0.31166407,-0.14071831,0.5566949
865552257528838,0.38741136,0.09690827,0.4638434
865552259531971,0.4289502,0.7804665,0.31967923
865552261533304,0.4301719,1.0370299,0.21705386
865552263536237,0.40023953,1.4004947,0.013024869
865552265537570,0.30005762,0.88125926,-0.15740654
865552267542470,0.23652764,0.44326887,-0.21910393
865552269543836,0.104580745,-0.7399771,-0.30829024
865552271545169,0.061820175,-1.2879232,-0.3498291
865552273546502,0.058765847,-1.2494388,-0.3651007
865552275547568,0.062431037,-0.9110194,-0.4023635
865552277555268,0.049602866,-0.13094446,-0.47688907
865552279556601,0.051435463,0.22641172,-0.5062106
865552281557934,0.07220488,0.5794918,-0.49949107
865552283559267,0.052657194,0.123786345,-0.43718284
865552285560600,0.01600528,-0.15721168,-0.40847215
865552287560533,-0.08417662,-0.6245236,-0.33150315
865552289561866,-0.1373219,-0.57076746,-0.19100413
865552291563699,-0.15564786,-0.441264,-0.118922025
865552293565032,-0.1654217,-0.18347886,-0.0016358972
865552295566665,-0.15625872,-0.39483824,0.0063053514
865552297568065,-0.12938064,-0.65323424,-0.026681371
865552299573831,-0.10922209,-1.0893921,-0.10792645
865552301575164,-0.07012672,-0.9928753,-0.10120693
865552303578864,-0.061574604,-0.68622094,-0.062111557
865552305580197,-0.07012672,-0.08207524,0.03745948
865552307581230,-0.11227642,0.2917743,0.12970014
865552309576130,-0.112887286,0.18426201,0.16513032
865552311577696,-0.09028527,-0.15293561,0.19994964
865552313578962,-0.0059858686,-0.4253815,0.15596732
865552315579395,0.038607296,-0.5243417,0.10893071
865552317582695,0.119241506,-0.377734,-0.023627046
865552319582228,0.1528391,-0.0014410311,-0.1861172
865552321583594,0.17177592,0.065754145,-0.24353853
865552323583360,0.22553205,-0.16759637,-0.31012285
865552325585326,0.28539684,-0.48097023,-0.41885686
865552327583159,0.27562302,-0.6782797,-0.49216068
865552329584492,0.23469503,-0.8102266,-0.581347
865552331585825,0.18826927,-0.42782497,-0.53980815
865552333587191,0.1613912,-0.18531147,-0.4799434
865552335588824,0.064263634,-0.11750542,-0.33333573
865552337583490,0.01722701,-0.15904427,-0.2636971
865552339584856,-0.10250258,-0.24028933,-0.14518923
865552341586189,-0.18863459,-0.30015415,0.0069162166
865552343587522,-0.24300158,-0.29587808,0.098546006
865552345588688,-0.34318346,-0.3239779,0.29829895
865552347590354,-0.4329807,-0.37467968,0.4742281
865552349595387,-0.44458714,-0.3532994,0.6617637
865552351596320,-0.44092193,-0.09429255,0.7521718
865552353597653,-0.38105714,0.3846258,0.9250467
865552355598686,-0.33035532,0.5556681,0.99040926
865552357601386,-0.21123658,0.75542104,0.9977396
865552359598519,-0.059742007,0.45243186,0.8810644
865552361599885,0.031887777,0.21541613,0.7924889
865552363599218,0.221256,-0.032595158,0.5505863
865552365600551,0.34220734,0.17693162,0.2671448
865552367602217,0.37641576,0.3162089,0.1406957
865552369610183,0.46132606,0.6363023,-0.062111557
865552371612716,0.48514977,0.51962703,-0.23498642
865552373614149,0.48942584,0.32048497,-0.32050756
865552375615482,0.48881498,-0.17492676,-0.43657196
865552377614848,0.54562545,-0.11200764,-0.4988802
865552379616214,0.5798339,-0.16393118,-0.49521503
865552381617547,0.6751289,-0.124224946,-0.5062106
865552383618613,0.7191112,-0.29465634,-0.56118846
865552385619346,0.7185003,-0.22196338,-0.581347
865552387620679,0.7130025,-0.09551428,-0.4903281
865552389622012,0.6073228,0.3779063,-0.31562063
865552391623378,0.5175256,0.49641415,-0.22337997
865552393624711,0.2792882,0.55872244,0.008137947
865552395626044,0.013561819,0.1879272,0.19689532
865552397627710,-0.0951722,-0.12789014,0.28180557
865552399629043,-0.2882056,-0.5481654,0.40520036
865552401630343,-0.41282213,-0.7558596,0.5047714
865552403631709,-0.44214365,-0.66850585,0.5469211
865552405632942,-0.47146517,-0.25739357,0.5658579
865552407639175,-0.4800173,0.015663195,0.52737343
865552409636841,-0.46841085,0.21908133,0.49499756
865552411638174,-0.42931548,0.75419927,0.39298305
865552413639474,-0.3883875,1.004654,0.3202901
865552415640840,-0.36578548,1.0975055,0.30318585
865552417640740,-0.2778209,0.8067337,0.26470137
865552419645506,-0.17275208,0.006500217,0.152913
865552421646839,-0.09944825,-0.36857104,0.06189409
865552423649405,0.05021373,-0.5622153,-0.1439675
865552425650738,0.18216063,-0.29282376,-0.2759144
865552427653104,0.20842783,-0.20180483,-0.29973814
865552429647804,0.25668618,0.022382714,-0.31378803
865552431647704,0.32999003,-0.064971015,-0.33272484
865552433649037,0.35747895,-0.17370503,-0.34738562
865552435650370,0.40818074,-0.36857104,-0.3883136
865552437651736,0.42772844,-0.26472393,-0.3620464
865552439652836,0.42467412,-0.11750542,-0.3174532
865552441654169,0.41062424,0.36080205,-0.22032565
865552443655535,0.38741136,0.48908377,-0.1861172
865552445656801,0.26584914,0.34553042,-0.12747413
865552447659367,0.14123265,-0.17859195,-0.08227011
865552449660733,0.065485366,-0.43393362,-0.047450792
865552451661799,-0.04813557,-0.7393663,0.058839764
865552453663132,-0.122661136,-0.32947567,0.15535648
865552455668465,-0.16725428,0.34797388,0.19628444
865552457669798,-0.18374765,0.5782701,0.20789088
865552459672931,-0.22467563,0.5947634,0.17307156
865552461674331,-0.2338386,0.35713688,0.14924783
865552463676264,-0.23139514,-0.0063279527,0.12114802
865552465677897,-0.24055812,-0.10345553,0.10709812
865552467674363,-0.2552189,-0.13766399,0.11809369
865552469675696,-0.22956255,-0.008771414,0.11931542
865552471677029,-0.18863459,0.24779199,0.059450626
865552473678695,-0.1532044,0.27528092,0.023409579
865552475680028,-0.08295489,-0.07413399,-0.015685799
865552477681428,0.024557395,-0.056418903,-0.056002904
865552479679361,0.06120931,0.034600016,-0.07921578
865552481680694,0.11252199,0.3693542,-0.107315585
865552483681594,0.13145882,0.44021454,-0.095709145
865552485682960,0.12962621,0.30704594,-0.07555059
865552487682960,0.18154976,-0.071079664,-0.058446366
865552489684293,0.1846041,-0.14682697,-0.09754174
865552491685959,0.17605197,-0.16637465,-0.1140351
865552493687159,0.15955861,-0.14743783,-0.12075462
865552495688492,0.11130025,-0.2885477,-0.12686327
865552497691558,0.08381133,-0.37040362,-0.13969144
865552499693124,0.023335664,-0.35207766,-0.15374134
865552501694490,-0.00842933,-0.12850101,-0.11770029
865552503696023,-0.011483656,0.018717522,-0.09387655
865552505697089,-0.03958346,0.033989154,-0.071274534
865552507697222,-0.040805187,0.15310788,-0.0859353
865552509698555,-0.031031344,0.077360585,-0.09326568
865552511700155,0.011118359,-0.2091352,-0.057224635
865552513701521,0.013561819,-0.39239478,-0.014464067
865552515698887,0.008674897,-0.32764307,0.008137947
865552517700153,-0.033474803,-0.054586306,0.09060475
865552519699719,-0.04996817,0.064532414,0.21399952
865552521701052,-0.04019432,0.080414906,0.26225787
865552523701985,-0.019424904,0.081636645,0.27081
865552525703351,0.019670472,-0.20363742,0.18101282
865552527708817,0.047159407,-0.32642135,0.1144285
865552529710150,0.09725036,-0.28427163,-0.06027896
865552531711450,0.06365277,-0.21951993,-0.19711278
865552533712516,0.034331236,-0.300765,-0.22093652
865552535713516,0.02638999,-0.15232475,-0.21666045
865552537714882,0.09847209,0.10973644,-0.25025806
865552539718782,0.14367612,0.13783625,-0.30279246
865552541720115,0.15894775,0.04987165,-0.4628392
865552543720348,0.14428699,-0.08207524,-0.54041904
865552545726581,0.14367612,-0.011825739,-0.5123192
865552547728214,0.11557632,0.20136623,-0.40358523
865552549729580,0.042272486,0.333924,-0.35105082
865552551730913,-0.1532044,0.36752158,-0.23681901
865552553736946,-0.2918708,0.4707578,-0.07249627
865552555738312,-0.3547899,0.60514814,0.036848612
865552557739278,-0.4232068,0.30948937,0.30807278
865552559740611,-0.44703057,-0.2885477,0.5866273
865552561741944,-0.4152656,-0.56526965,0.6868092
865552563743344,-0.27659917,-0.96294296,0.81142575
865552565749077,-0.08417662,-1.3221318,0.85357547
865552567750410,0.011118359,-1.4351417,0.81753445
865552569751743,0.17421937,-0.9458387,0.6275553
865552571753109,0.30189022,-0.44431832,0.39298305
865552573754442,0.35198116,0.094464816,0.30990535
865552575755775,0.45460653,1.1909679,0.19323012
865552577757208,0.543182,1.8733045,0.02707477
865552579758474,0.565784,1.8519241,-0.07738318
865552581759807,0.5834991,1.1543161,-0.29057518
865552583760973,0.6152641,-0.20302656,-0.50682145
865552585762306,0.6299249,-0.84443504,-0.599673
865552587759206,0.62381625,-1.3160231,-0.7560545
865552589760572,0.6054902,-1.3044167,-0.84768426
865552591761972,0.59693813,-1.2103434,-0.8794493
865552593763305,0.5608971,-0.65812117,-0.95153135
865552595765005,0.52913207,-0.04908852,-1.0529349
865552597768105,0.5169148,0.18609461,-1.0956956
865552599766871,0.20537351,0.6185872,-1.0785913
865552601768237,-0.15442611,0.6613478,-0.8201953
865552603769903,-0.33646396,0.7627514,-0.61738807
865552605766036,-0.46596742,1.1469857,-0.21482787
865552607772336,-0.47146517,1.7877834,0.07288966
865552609773669,-0.4696326,1.8653631,0.15902166
865552611774702,-0.4629131,1.7053164,0.28058383
865552613771502,-0.42626116,1.1628681,0.4271915
865552615772835,-0.38105714,0.7383168,0.52370816
865552617772801,-0.27354485,-0.2653348,0.6874201
865552619776534,-0.21306919,-0.8566523,0.70269173
865552621777867,-0.20329535,-0.84443504,0.6745919
865552623779433,-0.2020736,-0.6752254,0.6623746
865552625776733,-0.21001486,0.21175094,0.7546153
865552627778099,-0.19107804,0.8837027,0.7924889
865552629779432,-0.081122294,2.1359766,0.7735521
865552631780765,0.012340089,2.8604627,0.59884465
865552633783398,0.009285763,2.5806863,0.47056293
865552635787498,0.006231436,1.3387973,0.2873034
865552637788531,0.045326814,-0.4040012,0.2005605
865552639790497,0.058154985,-0.89024997,0.16635205
865552641791963,0.084422186,-1.0466315,0.041735534
865552643793563,0.10152641,-0.4553139,-0.15251961
865552645794596,0.10274815,-0.022821315,-0.2618645
865552647795929,0.08503305,0.67967373,-0.4811651
865552649796962,0.083200455,0.6069808,-0.64548784
865552651797995,0.092974305,0.52329224,-0.7194026
865552653799028,0.11557632,0.09935174,-0.89411
865552655800061,0.119241506,-0.07535573,-0.9942919
865552657799327,0.06915056,-0.14682697,-1.165945
865552659800360,-0.0010989466,-0.1566008,-1.2331402
865552661801393,-0.04996817,-0.16576378,-1.2142034
865552663802693,-0.10922209,-0.23845674,-1.1378452
865552665804026,-0.21184745,-0.23967849,-1.0639305
865552667800126,-0.381668,-0.11689456,-0.9387032
865552669801426,-0.5013976,-0.1566008,-0.8177519
865552671802759,-0.6351771,-0.36673844,-0.4426806
865552673803792,-0.6736616,-0.41805112,-0.2105518
865552675804825,-0.6693855,-0.5579393,0.2567601
865552677805891,-0.59363824,-0.47058555,0.6464921
865552679804857,-0.53743863,-0.43149018,0.7924889
865552681805890,-0.34318346,-0.28304988,0.9409292
865552683806723,-0.11777421,-0.21096781,0.88289696
865552685808289,-0.0059858686,-0.2793847,0.7845477
865552687809289,0.20048659,-0.2867151,0.48766717
865552689810355,0.3092206,0.13539277,0.12298062
865552691811388,0.26096225,0.2984938,-0.054781172
865552693811121,0.08991998,0.07125193,-0.2423168
865552695809421,-0.0951722,-0.33802778,-0.26064277
865552697813554,-0.15870218,-0.47363988,-0.26003188
865552699814020,-0.25949493,-0.28060645,-0.3370009
865552701814953,-0.3902201,-0.077799186,-0.4695587
865552703815719,-0.4232068,-0.022821315,-0.513541
865552705817485,-0.44825232,0.075527996,-0.51903874
865552707823051,-0.4342024,0.1879272,-0.4793325
865552709824684,-0.42626116,0.08652357,-0.4628392
865552711826317,-0.39266357,-0.35268855,-0.43657196
865552713827683,-0.36150944,-0.44004226,-0.3815941
865552715829116,-0.34135088,-0.46020085,-0.34188786
865552717833716,-0.33707482,-0.32764307,-0.25881016
865552719835382,-0.4671891,0.043762997,-0.15129788
865552721837015,-0.53866035,0.037654348,-0.06272242
865552723838081,-0.6907658,-0.02343218,0.18528886
865552725839447,-0.75185233,-0.042369004,0.4467392
865552727840780,-0.73230463,0.13050586,0.54631025
865552729841846,-0.6565574,0.560555,0.6031207
865552731843212,-0.6205163,0.24473765,0.5188213
865552733844545,-0.63212276,-0.09123822,0.48094764
865552735845878,-0.6205163,-0.85420895,0.4534587
865552737847511,-0.57042533,-1.0985551,0.4919432
865552739849277,-0.5606515,-1.0136447,0.5029388
865552741850610,-0.52644306,-0.51334614,0.46017823
865552743852243,-0.45130664,0.19342498,0.34289208
865552745853343,-0.40121567,0.39378878,0.24148847
865552747854943,-0.32363582,0.37118676,-0.04989425
865552749856576,-0.3376857,-0.12911186,-0.31928584
865552751858209,-0.3358531,-0.28976944,-0.4164134
865552753859875,-0.31752712,-0.32214528,-0.5196496
865552755861508,-0.2900382,-0.13705312,-0.613112
865552757866474,-0.263771,-0.033206023,-0.6699225
865552759868140,-0.17030862,-0.09551428,-0.8293583
865552761869773,-0.081122294,-0.17492676,-1.0107852
865552763873039,-0.06462893,-0.28304988,-1.0578219
865552765874272,-0.055465955,-0.36368412,-1.0584327
865552767871705,-0.059742007,-0.27694124,-1.0071201
865552769873038,-0.075013645,-0.071079664,-0.8403539
865552771874404,-0.15442611,-0.12911186,-0.62655103
865552773876037,-0.19901928,-0.23479155,-0.5117084
865552775877570,-0.2656036,-0.124835804,-0.29973814
865552777875970,-0.29553598,0.42616466,-0.10548299
865552779877303,-0.29920116,0.841553,0.082663506
865552781878636,-0.30714244,1.1256053,0.13641965
865552783886902,-0.35601166,1.6992078,0.1480261
865552785888535,-0.44092193,1.9227846,0.13641965
865552787890135,-0.6021904,1.7676247,0.23782328
865552789891801,-0.7341373,1.3882773,0.4742281
865552791893134,-0.7604044,1.1286597,0.6049533
865552793894800,-0.7060374,0.2789461,0.84502333
865552795896466,-0.5533211,-0.8053397,0.95314646
865552797897799,-0.43847844,-1.2237823,0.93420964
865552799898732,-0.16481084,-1.6544424,0.7979867
865552801900398,0.21820168,-1.9653728,0.59884465
865552803905764,0.44727615,-2.009966,0.46811947
865552805911564,0.9054251,-2.169402,0.15963252
865552807912964,1.2890484,-2.0111878,-0.1403023
865552809914297,1.4399321,-1.6953703,-0.2832448
865552811915663,1.6030332,-1.0869486,-0.5697406
865552813916996,1.4344343,-0.6086411,-0.6955788
865552815918329,1.2957679,-0.7033252,-0.6546508
865552817913495,1.105178,-0.5689348,-0.4799434
865552819914528,0.94146615,-0.06985794,-0.34127697
865552821915861,0.8932078,0.20258796,-0.33944437
865552823915594,0.7453784,0.4023409,-0.45428705
865552825916627,0.62381625,0.15677308,-0.48727378
865552827923060,0.58044475,-0.029540833,-0.4445132
865552829924393,0.44116747,-0.23662415,-0.3284488
865552831925726,0.22675379,-0.25433925,-0.19161499
865552833927059,0.15161738,-0.21341127,-0.09876347
865552835929125,0.0037879753,0.088967025,0.09488081
865552837930458,-0.037139997,0.2966612,0.29463375
865552839935391,-0.041416053,0.35102823,0.3758788
865552841936757,-0.048746437,0.15677308,0.4644543
865552843936957,-0.025533555,0.10484952,0.4644543
865552845938290,-0.03286394,0.17326644,0.44612834
865552847939690,-0.011483656,0.4231103,0.44307402
865552849941023,-0.026755286,0.98632807,0.4094764
865552851942356,-0.052411627,1.2184569,0.38137662
865552853943389,-0.0951722,1.421875,0.36243978
865552855947689,-0.06462893,1.1928005,0.3856527
865552857949055,-0.041416053,1.02298,0.3746571
865552859951155,0.018448742,0.43716022,0.30624017
865552861952488,0.084422186,0.33881092,0.19933878
865552863952421,0.118019775,0.365689,0.1584108
865552865949321,0.19193447,0.5080206,0.12420235
865552867956821,0.2597405,0.6894476,0.060672358
865552869958187,0.2841751,0.69677794,-4.1416663E-4
865552871960953,0.30677712,0.7725252,-0.11036991
865552873962286,0.30066848,0.82078356,-0.16718037
865552875963319,0.2915055,0.7957381,-0.1720673
865552877964719,0.25790793,0.53123343,-0.16168259
865552879966352,0.24569061,0.41822338,-0.17878681
865552881967652,0.18765841,0.4249429,-0.25025806
865552883968918,0.080757,0.39317793,-0.2832448
865552885973784,-0.04691384,0.292996,-0.21971478
865552887970050,-0.092728734,0.22091393,-0.16229346
865552889975516,-0.13976535,0.004667621,-0.030346563
865552891976849,-0.15259352,-0.12605754,0.025242174
865552893978082,-0.111665554,-0.21402214,0.05517457
865552895978715,-0.06829412,-0.09551428,0.018522656
865552897986581,-0.023090096,-0.0881839,-0.06394415
865552899984347,-0.0017098119,-0.08574043,-0.10670472
865552901985613,0.0080640325,0.13661452,-0.15740654
865552903981479,-0.042637784,0.36446726,-0.16534778
865552905982545,-0.29553598,0.9118025,-0.09509828
865552907988778,-0.567371,0.77008176,0.12236975
865552909990111,-0.6779376,0.52207047,0.26103616
865552911991777,-0.7707892,-0.16087686,0.5163778
865552913993410,-0.71581125,-0.69416225,0.65321165
865552915991776,-0.6547247,-0.7717421,0.6819223
865552917993109,-0.5142258,-0.94217354,0.67031586
865552919993409,-0.33279878,-0.98676664,0.5328712
865552921994742,-0.23506033,-0.86886966,0.41802853
865552923993175,-0.03408567,-0.56282616,0.16513032
865552925994508,0.13756746,-0.1388857,-0.08654617
865552927989341,0.21026042,0.01260887,-0.21421699
865552929990607,0.30250108,0.55505717,-0.44878924
865552931990973,0.2970033,0.7303755,-0.6283837
865552933992339,0.24507974,0.6888367,-0.6693116
865552935995705,0.09114171,0.2636745,-0.6699225
865552937997038,-0.08417662,-0.16454205,-0.6418227
865552939998071,-0.16236737,-0.3624624,-0.61738807
865552941999471,-0.2759883,-0.54938716,-0.55996674
